Style,Clr,Style Descr,Clr Desc,Clr Abbr,Nrf Color,Sku,Sku Descr,Scale,Scale Abbr,Scale Pack Qty,Sku Ref1,Sku Ref2,Sku Ref3,Sku Ref4,Sku Ref5,Sku Season,Sku Active,Sold Out,Primary Color,Contrast Color,Accent Color,Other Color,Div,Grp,Body,Status,Season,Delivery,Master Style,Country,Duty Category,Duty Descr,Duty Type,Class,Vendor,Manf,Design Ref,Cloth Ref,Customer,Controller,Style Alias,Comm,Royalty Code,Royalty Code 2,Royalty Code 3,Invoice Descr,French Descr,Weight,Volume,Price,Pr High,Price C,Price D,Price E,Price F,Pr Low,Std Cost,Gp Value,Gp Pct,Markup Pct,Retail,Tax Category,Tax Category Descr,Type,Wash No,Ppk,Expires,Royalty Cost,Pack Qty,Wh,Freight Class,Nmfc Descr,Nmfc No,Nmfc Class,Product Type,Product Type Descr,Product Gender,Product Gender Descr,Style User1,Style User2,Style User3,Style User4,Style User5,Style Ref6,Style Ref7,Style Ref8,Style Ref9,Style Ref10,Style Ref11,Style Ref12,Style Ref13,Style Ref14,Style Ref15,Style Ref16,Style Ref17,Style Ref18,Style Ref19,Style Ref20,Sales Descr,Style Descr2,Project Id,Sales Comm Rate,Sales Comm For,Sales Price Comm1,Comm Rate1,Sales Price Comm2,Comm Rate2,Sales Price Comm3,Comm Rate3,Sales Price Comm4,Comm Rate4,Sales Price Comm5,Comm Rate5,Sales Price Comm6,Comm Rate6,Sales Price Comm7,Comm Rate7,Sales Price Comm8,Comm Rate8,Sales Price Comm9,Comm Rate9,Sales Price Comm10,Comm Rate10,Care Code
L30320220,0ML,XOXO HERITAGE 20',MULTI,0ML,985,L30320220   0ML,XOXO HERITAGE 20',PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,LINE,S26,,L30320220,,,,,TRVL,,,,,STOCK,JILL,,2000,,,,XOXO SIGNATURE PRT E,,0,0,28.5,0,0,0,0,0,0,0,28.5,100,,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L30320228,0ML,XOXO HERITAGE 28',MULTI,0ML,985,L30320228   0ML,XOXO HERITAGE 28',PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,LINE,S26,,L30320228,,,,,TRVL,,,,,STOCK,JILL,,2000,,,,XOXO SIGNATURE PRT E,,0,0,28.5,0,0,0,0,0,0,0,28.5,100,,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L30320232,0ML,XOXO HERITAGE 32',MULTI,0ML,985,L30320232   0ML,XOXO HERITAGE 32',PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,LINE,S26,,L30320232,,,,,TRVL,,,,,STOCK,JILL,,2000,,,,XOXO SIGNATURE PRT E,,0,0,28.5,0,0,0,0,0,0,0,28.5,100,,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L30331620,S16,XOXO SIGNATURE PRT EXPANDABLE 20"" LUGGAGE,SILVER/BROWN,SIBRN,226,L30331620   S16,XOXO SIGNATURE PRT EXPANDABLE 20"" LUGGAGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,LINE,S26,,L30331620,,,,,TRVL,,,,,STOCK,ABBY,,2000,,,,XOXO SIGNATURE PRT E,,0,0,28.5,0,0,0,0,0,0,0,28.5,100,,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,TELECOSPIC HANDLE, 360 SPINNER WHEELS,,,,,,,,,,,,,,,,,,,,,,,,
L30331628,S16,XOXO SIGNATURE PRT EXPANDABLE 28"" LUGGAGE,SILVER/BROWN,SIBRN,226,L30331628   S16,XOXO SIGNATURE PRT EXPANDABLE 28"" LUGGAGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,LINE,S26,,L30331620,,,,,TRVL,,,,,STOCK,ABBY,,2000,,,,XOXO SIGNATURE PRT E,,0,0,28.5,0,0,0,0,0,0,0,28.5,100,,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,TELECOSPIC HANDLE, 360 SPINNER WHEELS,,,,,,,,,,,,,,,,,,,,,,,,
L30331632,S16,XOXO SIGNATURE PRT EXPANDABLE 32"" LUGGAGE,SILVER/BROWN,SIBRN,226,L30331632   S16,XOXO SIGNATURE PRT EXPANDABLE 32"" LUGGAGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,LINE,S26,,L30331620,,,,,TRVL,,,,,STOCK,ABBY,,2000,,,,XOXO SIGNATURE PRT E,,0,0,28.5,0,0,0,0,0,0,0,28.5,100,,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,TELECOSPIC HANDLE, 360 SPINNER WHEELS,,,,,,,,,,,,,,,,,,,,,,,,
L303320-16,006,XO LUGAGGE,BROWN,BRN,200,L303320-16  006,XO LUGAGGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,CUT,S26,,L303320,,,,,TRVL,HOPE-U,,,,CITI,JILL,,2000,,,,XO LUGAGGE,,0,0,28.5,0,0,0,0,0,0,18.3333,10.1667,35.7,55.5,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,SIZE 20*,,,,,,,,,,,,,,,,,,,,,,,,
L303324-16,006,XO LUGAGGE,BROWN,BRN,200,L303324-16  006,XO LUGAGGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,CUT,S26,,L303324,,,,,TRVL,HOPE-U,,,,CITI,JILL,,2000,,,,XO LUGAGGE,,0,0,28.5,0,0,0,0,0,0,18.3333,10.1667,35.7,55.5,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,SIZE 24',,,,,,,,,,,,,,,,,,,,,,,,
L303328-16,006,XO LUGAGGE,BROWN,BRN,200,L303328-16  006,XO LUGAGGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,CUT,S26,,L303328,,,,,TRVL,HOPE-U,,,,CITI,JILL,,2000,,,,XO LUGAGGE,,0,0,28.5,0,0,0,0,0,0,18.3333,10.1667,35.7,55.5,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,SIZE 28',,,,,,,,,,,,,,,,,,,,,,,,
L30340420,271,XOXO SIGNATURE PRT EXPANDABLE 20"" LUGGAGE,BLACK/GREY,BLKGY,993,L30340420   271,XOXO SIGNATURE PRT EXPANDABLE 20"" LUGGAGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,LINE,S26,,L30340420,,,,,TRVL,,,,,STOCK,ABBY,,2000,,,,XOXO SIGNATURE PRT E,,0,0,28.5,0,0,0,0,0,0,0,28.5,100,,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,TELECOSPIC HANDLE, 360 SPINNER WHEELS,,,,,,,,,,,,,,,,,,,,,,,,
L30340428,271,XOXO SIGNATURE PRT EXPANDABLE 20"" LUGGAGE,BLACK/GREY,BLKGY,993,L30340428   271,XOXO SIGNATURE PRT EXPANDABLE 20"" LUGGAGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,LINE,S26,,L30340428,,,,,TRVL,,,,,STOCK,ABBY,,2000,,,,XOXO SIGNATURE PRT E,,0,0,28.5,0,0,0,0,0,0,0,28.5,100,,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,TELECOSPIC HANDLE, 360 SPINNER WHEELS,,,,,,,,,,,,,,,,,,,,,,,,
L30340432,271,XOXO SIGNATURE PRT EXPANDABLE 32"" LUGGAGE,BLACK/GREY,BLKGY,993,L30340432   271,XOXO SIGNATURE PRT EXPANDABLE 32"" LUGGAGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,LINE,S26,,L30340432,,,,,TRVL,,,,,STOCK,ABBY,,2000,,,,XOXO SIGNATURE PRT E,,0,0,28.5,0,0,0,0,0,0,0,28.5,100,,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,TELECOSPIC HANDLE, 360 SPINNER WHEELS,,,,,,,,,,,,,,,,,,,,,,,,
L30351220,P02,XOXO SIGNATURE PRT EXPANDABLE 20"" LUGGAGE,BLUSH/BLACK,BLBLK,028,L30351220   P02,XOXO SIGNATURE PRT EXPANDABLE 20"" LUGGAGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,LINE,S26,,L30351220,,,,,TRVL,,,,,STOCK,ABBY,,2000,,,,XOXO SIGNATURE PRT E,,0,0,28.5,0,0,0,0,0,0,0,28.5,100,,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,TELECOSPIC HANDLE, 360 SPINNER WHEELS,,,,,,,,,,,,,,,,,,,,,,,,
L30351228,P02,XOXO SIGNATURE PRT EXPANDABLE 28"" LUGGAGE,BLUSH/BLACK,BLBLK,028,L30351228   P02,XOXO SIGNATURE PRT EXPANDABLE 28"" LUGGAGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,LINE,S26,,L30351228,,,,,TRVL,,,,,STOCK,ABBY,,2000,,,,XOXO SIGNATURE PRT E,,0,0,28.5,0,0,0,0,0,0,0,28.5,100,,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,TELECOSPIC HANDLE, 360 SPINNER WHEELS,,,,,,,,,,,,,,,,,,,,,,,,
L30351232,P02,XOXO SIGNATURE PRT EXPANDABLE 32"" LUGGAGE,BLUSH/BLACK,BLBLK,028,L30351232   P02,XOXO SIGNATURE PRT EXPANDABLE 32"" LUGGAGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,LINE,S26,,L30340432,,,,,TRVL,,,,,STOCK,ABBY,,2000,,,,XOXO SIGNATURE PRT E,,0,0,28.5,0,0,0,0,0,0,0,28.5,100,,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,TELECOSPIC HANDLE, 360 SPINNER WHEELS,,,,,,,,,,,,,,,,,,,,,,,,
L30360120,MLT,XOXO SIGNATURE PRT EXPANDABLE 20"" LUGGAGE,MULTICOLOR,MULTI,985,L30360120   MLT,XOXO SIGNATURE PRT EXPANDABLE 20"" LUGGAGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,LINE,S26,,L30360120,,,,,TRVL,,,,,STOCK,ABBY,,2000,,,,XOXO SIGNATURE PRT E,,0,0,28.5,0,0,0,0,0,0,0,28.5,100,,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,TELECOSPIC HANDLE, 360 SPINNER WHEELS,,,,,,,,,,,,,,,,,,,,,,,,
L30360128,MLT,XOXO SIGNATURE PRT EXPANDABLE 28"" LUGGAGE,MULTICOLOR,MULTI,985,L30360128   MLT,XOXO SIGNATURE PRT EXPANDABLE 28"" LUGGAGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,LINE,S26,,L30360128,,,,,TRVL,,,,,STOCK,ABBY,,2000,,,,XOXO SIGNATURE PRT E,,0,0,28.5,0,0,0,0,0,0,0,28.5,100,,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,TELECOSPIC HANDLE, 360 SPINNER WHEELS,,,,,,,,,,,,,,,,,,,,,,,,
L30360132,MLT,XOXO SIGNATURE PRT EXPANDABLE 28"" LUGGAGE,MULTICOLOR,MULTI,985,L30360132   MLT,XOXO SIGNATURE PRT EXPANDABLE 28"" LUGGAGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,LINE,S26,,L30360128,,,,,TRVL,,,,,STOCK,ABBY,,2000,,,,XOXO SIGNATURE PRT E,,0,0,28.5,0,0,0,0,0,0,0,28.5,100,,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,TELECOSPIC HANDLE, 360 SPINNER WHEELS,,,,,,,,,,,,,,,,,,,,,,,,
L303720-60,759,XO LUGAGGE,TAN,TAN,250,L303720-60  759,XO LUGAGGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,CUT,S26,,L303720,,,,,TRVL,HOPE-U,,,,CITI,JILL,,2000,,,,XO LUGAGGE,,0,0,28.5,0,0,0,0,0,0,18.3333,10.1667,35.7,55.5,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,SIZE 20*,,,,,,,,,,,,,,,,,,,,,,,,
L303724-60,759,XO LUGAGGE,TAN,TAN,250,L303724-60  759,XO LUGAGGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,CUT,S26,,L303724,,,,,TRVL,HOPE-U,,,,CITI,JILL,,2000,,,,XO LUGAGGE,,0,0,28.5,0,0,0,0,0,0,18.3333,10.1667,35.7,55.5,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,SIZE 24',,,,,,,,,,,,,,,,,,,,,,,,
L303728-60,759,XO LUGAGGE,TAN,TAN,250,L303728-60  759,XO LUGAGGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,CUT,S26,,L303728,,,,,TRVL,HOPE-U,,,,CITI,JILL,,2000,,,,XO LUGAGGE,,0,0,28.5,0,0,0,0,0,0,18.3333,10.1667,35.7,55.5,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,SIZE 28',,,,,,,,,,,,,,,,,,,,,,,,
L30381620,006,XOXO SIGNATURE PRT EXPANDABLE 20"" LUGGAGE,BROWN,BRN,200,L30381620   006,XOXO SIGNATURE PRT EXPANDABLE 20"" LUGGAGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,LINE,S26,,L30381620,,,,,TRVL,,,,,STOCK,ABBY,,2000,,,,XOXO SIGNATURE PRT E,,0,0,28.5,0,0,0,0,0,0,0,28.5,100,,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,TELECOSPIC HANDLE, 360 SPINNER WHEELS,,,,,,,,,,,,,,,,,,,,,,,,
L30381628,006,XOXO SIGNATURE PRT EXPANDABLE 28"" LUGGAGE,BROWN,BRN,200,L30381628   006,XOXO SIGNATURE PRT EXPANDABLE 28"" LUGGAGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,LINE,S26,,L30381628,,,,,TRVL,,,,,STOCK,ABBY,,2000,,,,XOXO SIGNATURE PRT E,,0,0,28.5,0,0,0,0,0,0,0,28.5,100,,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,TELECOSPIC HANDLE, 360 SPINNER WHEELS,,,,,,,,,,,,,,,,,,,,,,,,
L30381632,006,XOXO SIGNATURE PRT EXPANDABLE 32"" LUGGAGE,BROWN,BRN,200,L30381632   006,XOXO SIGNATURE PRT EXPANDABLE 32"" LUGGAGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,LINE,S26,,L30381632,,,,,TRVL,,,,,STOCK,ABBY,,2000,,,,XOXO SIGNATURE PRT E,,0,0,28.5,0,0,0,0,0,0,0,28.5,100,,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,TELECOSPIC HANDLE, 360 SPINNER WHEELS,,,,,,,,,,,,,,,,,,,,,,,,
L30390220,003,XOXO SIGNATURE PRT EXPANDABLE 20"" LUGGAGE,BLACK,BLK,001,L30390220   003,XOXO SIGNATURE PRT EXPANDABLE 20"" LUGGAGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,LINE,S26,,L30390220,,,,,TRVL,,,,,STOCK,ABBY,,2000,,,,XOXO SIGNATURE PRT E,,0,0,28.5,0,0,0,0,0,0,0,28.5,100,,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,TELECOSPIC HANDLE, 360 SPINNER WHEELS,,,,,,,,,,,,,,,,,,,,,,,,
L30390228,003,XOXO SIGNATURE PRT EXPANDABLE 28"" LUGGAGE,BLACK,BLK,001,L30390228   003,XOXO SIGNATURE PRT EXPANDABLE 28"" LUGGAGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,LINE,S26,,L30390228,,,,,TRVL,,,,,STOCK,ABBY,,2000,,,,XOXO SIGNATURE PRT E,,0,0,28.5,0,0,0,0,0,0,0,28.5,100,,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,TELECOSPIC HANDLE, 360 SPINNER WHEELS,,,,,,,,,,,,,,,,,,,,,,,,
L30390232,003,XOXO SIGNATURE PRT EXPANDABLE 32"" LUGGAGE,BLACK,BLK,001,L30390232   003,XOXO SIGNATURE PRT EXPANDABLE 32"" LUGGAGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,LINE,S26,,L30390232,,,,,TRVL,,,,,STOCK,ABBY,,2000,,,,XOXO SIGNATURE PRT E,,0,0,28.5,0,0,0,0,0,0,0,28.5,100,,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,TELECOSPIC HANDLE, 360 SPINNER WHEELS,,,,,,,,,,,,,,,,,,,,,,,,
L30401220,0AA,XOXO SIGNATURE PRT EXPANDABLE 20"" LUGGAGE,BLUSH,BLS,691,L30401220   0AA,XOXO SIGNATURE PRT EXPANDABLE 20"" LUGGAGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,LINE,S26,,L30401220,,,,,TRVL,,,,,STOCK,ABBY,,2000,,,,XOXO SIGNATURE PRT E,,0,0,28.5,0,0,0,0,0,0,0,28.5,100,,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,TELECOSPIC HANDLE, 360 SPINNER WHEELS,,,,,,,,,,,,,,,,,,,,,,,,
L30401228,0AA,XOXO SIGNATURE PRT EXPANDABLE 28"" LUGGAGE,BLUSH,BLS,691,L30401228   0AA,XOXO SIGNATURE PRT EXPANDABLE 28"" LUGGAGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,LINE,S26,,L30401228,,,,,TRVL,,,,,STOCK,ABBY,,2000,,,,XOXO SIGNATURE PRT E,,0,0,28.5,0,0,0,0,0,0,0,28.5,100,,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,TELECOSPIC HANDLE, 360 SPINNER WHEELS,,,,,,,,,,,,,,,,,,,,,,,,
L30401232,0AA,XOXO SIGNATURE PRT EXPANDABLE 32"" LUGGAGE,BLUSH,BLS,691,L30401232   0AA,XOXO SIGNATURE PRT EXPANDABLE 32"" LUGGAGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,LINE,S26,,L30401232,,,,,TRVL,,,,,STOCK,ABBY,,2000,,,,XOXO SIGNATURE PRT E,,0,0,28.5,0,0,0,0,0,0,0,28.5,100,,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,TELECOSPIC HANDLE, 360 SPINNER WHEELS,,,,,,,,,,,,,,,,,,,,,,,,
L30451720,PCC,XOXO SIGNATURE PRT EXPANDABLE 20"" LUGGAGE,PINK CHEETAH,PIN,,L30451720   PCC,XOXO SIGNATURE PRT EXPANDABLE 20"" LUGGAGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,LINE,S26,,L30451720,,,,,TRVL,,,,,STOCK,ABBY,,2000,,,,XOXO SIGNATURE PRT E,,0,0,28.5,0,0,0,0,0,0,0,28.5,100,,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,TELECOSPIC HANDLE, 360 SPINNER WHEELS,,,,,,,,,,,,,,,,,,,,,,,,
L30451728,PCC,XOXO SIGNATURE PRT EXPANDABLE 28"" LUGGAGE,PINK CHEETAH,PIN,,L30451728   PCC,XOXO SIGNATURE PRT EXPANDABLE 28"" LUGGAGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,LINE,S26,,L30451728,,,,,TRVL,,,,,STOCK,ABBY,,2000,,,,XOXO SIGNATURE PRT E,,0,0,28.5,0,0,0,0,0,0,0,28.5,100,,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,TELECOSPIC HANDLE, 360 SPINNER WHEELS,,,,,,,,,,,,,,,,,,,,,,,,
L30451732,PCC,XOXO SIGNATURE PRT EXPANDABLE 32"" LUGGAGE,PINK CHEETAH,PIN,,L30451732   PCC,XOXO SIGNATURE PRT EXPANDABLE 32"" LUGGAGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,LINE,S26,,L30451732,,,,,TRVL,,,,,STOCK,ABBY,,2000,,,,XOXO SIGNATURE PRT E,,0,0,28.5,0,0,0,0,0,0,0,28.5,100,,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,TELECOSPIC HANDLE, 360 SPINNER WHEELS,,,,,,,,,,,,,,,,,,,,,,,,
L30490220,003,XOXO ABS+PC FILM 20' LUGGAGE,BLACK,BLK,001,L30490220   003,XOXO ABS+PC FILM 20' LUGGAGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,LINE,S26,,L30490220,,,,,TRVL,,,,,STOCK,ABBY,,2000,,,,XOXO SIGNATURE PRT E,,0,0,28.5,0,0,0,0,0,0,0,28.5,100,,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,TELECOSPIC HANDLE, 360 SPINNER WHEELS,,,,,,,,,,,,,,,,,,,,,,,,
L30490228,003,XOXO ABS+PC FILM 28' LUGGAGE,BLACK,BLK,001,L30490228   003,XOXO ABS+PC FILM 28' LUGGAGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,LINE,S26,,L30490228,,,,,TRVL,,,,,STOCK,ABBY,,2000,,,,XOXO SIGNATURE PRT E,,0,0,28.5,0,0,0,0,0,0,0,28.5,100,,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,TELECOSPIC HANDLE, 360 SPINNER WHEELS,,,,,,,,,,,,,,,,,,,,,,,,
L30490232,003,XOXO ABS+PC FILM 32' LUGGAGE,BLACK,BLK,001,L30490232   003,XOXO ABS+PC FILM 32' LUGGAGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,LINE,S26,,L30490232,,,,,TRVL,,,,,STOCK,ABBY,,2000,,,,XOXO SIGNATURE PRT E,,0,0,28.5,0,0,0,0,0,0,0,28.5,100,,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,TELECOSPIC HANDLE, 360 SPINNER WHEELS,,,,,,,,,,,,,,,,,,,,,,,,
L30491520,033,XOXO ABS+PC FILM 20' LUGGAGE,RED,RD,600,L30491520   033,XOXO ABS+PC FILM 20' LUGGAGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,LINE,S26,,L30491520,,,,,TRVL,,,,,STOCK,ABBY,,2000,,,,XOXO SIGNATURE PRT E,,0,0,28.5,0,0,0,0,0,0,0,28.5,100,,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,TELECOSPIC HANDLE, 360 SPINNER WHEELS,,,,,,,,,,,,,,,,,,,,,,,,
L30491528,033,XOXO ABS+PC FILM 28' LUGGAGE,RED,RD,600,L30491528   033,XOXO ABS+PC FILM 28' LUGGAGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,LINE,S26,,L30491528,,,,,TRVL,,,,,STOCK,ABBY,,2000,,,,XOXO SIGNATURE PRT E,,0,0,28.5,0,0,0,0,0,0,0,28.5,100,,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,TELECOSPIC HANDLE, 360 SPINNER WHEELS,,,,,,,,,,,,,,,,,,,,,,,,
L30491532,033,XOXO ABS+PC FILM 32' LUGGAGE,RED,RD,600,L30491532   033,XOXO ABS+PC FILM 32' LUGGAGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,LINE,S26,,L30491532,,,,,TRVL,,,,,STOCK,ABBY,,2000,,,,XOXO SIGNATURE PRT E,,0,0,28.5,0,0,0,0,0,0,0,28.5,100,,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,TELECOSPIC HANDLE, 360 SPINNER WHEELS,,,,,,,,,,,,,,,,,,,,,,,,
L305320-05,007,XO LUGAGGE,NAVY,NVY,410,L305320-05  007,XO LUGAGGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,CUT,S26,,L305320,,,,,TRVL,HOPE-U,,,,CITI,JILL,,2000,,,,XO LUGAGGE,,0,0,28.5,0,0,0,0,0,0,18.3333,10.1667,35.7,55.5,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,SIZE 20*,,,,,,,,,,,,,,,,,,,,,,,,
L305324-05,007,XO LUGAGGE,NAVY,NVY,410,L305324-05  007,XO LUGAGGE,PC,PC,1,,,,,,S26,Y,N,,,,,LG,XO,,CUT,S26,,L305324,,,,,TRVL,HOPE-U,,,,CITI,JILL,,2000,,,,XO LUGAGGE,,0,0,28.5,0,0,0,0,0,0,18.3333,10.1667,35.7,55.5,0,,,,,S,,0,0,PO,,,,,,,,,N/A,N/A,POLYESTER,N/A,TRAVEL SET,,,,,,,,,,,,,,,,,SIZE 24*,,,,,,,,,,,,,,,,,,,,,,,,
